player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season
Matheo Raab,1. FC Union Berlin,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,53.13,11.0,42.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.71,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,9.7,Germany Bundesliga,per90,25/26
Sander Tangvik,Hamburger SV,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,66.67,9.0,34.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,17.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.44,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,8.8,Germany Bundesliga,per90,25/26
Michael Olise,FC Bayern München,1.24,90,0.58,0.45,1.94,3.92,0.58,1.05,14.85,0.0,2.21,0.74,0.67,3.15,60.48,50.88,84.14,1.09,60.87,1.2,21.09,5.71,29.09,0.08,2.52,47.1,5.36,90.7,1.2,22.26,1.13,2.25,3.88,0.27,0.93,0.39,0.5,1.17,0.35,0.04,0.0,0.04,5.71,47.57,0.31,38.1,1.09,6.8,1.24,0.31,0.0,0.0,0.08,0.0,,0.31,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,Germany Bundesliga,per90,25/26
Harry Kane,FC Bayern München,1.17,90,1.36,1.02,2.53,4.5,0.68,0.68,30.25,0.11,3.59,0.19,0.16,1.51,27.47,22.25,81.02,2.95,70.91,0.04,8.33,0.45,10.16,0.0,1.21,62.75,1.93,43.94,1.21,9.75,0.57,1.21,2.91,0.76,0.72,0.49,0.3,1.06,1.25,0.23,0.04,0.0,3.14,49.11,1.62,61.43,0.53,4.27,0.94,0.04,0.0,0.04,0.08,0.0,,0.15,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.38,7.84,Germany Bundesliga,per90,25/26
Frank Feller,1. FC Heidenheim,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67,27.67,71.55,10.33,49.21,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,51.33,0.0,11.67,0.0,0.67,9.67,0.0,0.33,0.33,0.0,0.0,1.33,0.0,0.0,0.0,1.0,60.0,0.33,100.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,5.0,0.24,0.0,1.67,0.0,0.0,0.0,1.0,1.0,0.33,3.33,1.67,0.0,0.0,0.0,7.77,Germany Bundesliga,per90,25/26
Yan Diomande,RB Leipzig,1.2,90,0.44,0.26,0.95,1.93,0.22,0.62,22.64,0.0,1.45,0.29,0.37,2.04,38.78,32.57,83.97,1.02,73.68,0.25,16.28,1.56,14.79,0.0,4.29,59.9,7.16,63.9,2.25,16.39,0.98,1.24,5.38,0.25,1.05,0.69,0.58,0.44,0.33,0.04,0.0,0.04,6.58,50.56,0.18,14.71,0.65,7.49,0.69,0.07,0.0,0.0,0.0,0.0,,0.11,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,Germany Bundesliga,per90,25/26
Joshua Kimmich,FC Bayern München,1.14,90,0.08,0.1,0.39,1.11,0.04,0.63,7.14,0.0,0.47,0.32,0.4,2.29,104.61,96.63,92.38,6.32,71.11,1.11,23.33,4.74,28.7,0.08,0.43,61.11,0.71,121.22,0.55,13.97,0.32,0.83,4.62,0.0,1.26,0.99,0.99,0.24,0.71,0.24,0.0,0.16,2.53,55.65,0.28,36.84,0.91,2.49,0.32,0.16,0.0,0.04,0.0,0.0,,0.32,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,Germany Bundesliga,per90,25/26
Nico Schlotterbeck,Borussia Dortmund,1.0,90,0.18,0.13,0.32,1.14,0.07,0.04,15.63,0.11,0.89,0.04,0.1,0.43,70.89,62.57,88.26,6.68,61.72,0.21,18.75,1.14,12.54,0.0,0.54,65.22,0.82,89.18,0.54,11.86,0.21,0.96,5.07,0.04,1.79,1.32,0.96,0.39,4.54,0.43,0.0,0.04,3.29,61.33,2.36,62.86,0.29,3.46,1.07,0.29,0.0,0.04,0.04,0.0,,0.39,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,Germany Bundesliga,per90,25/26
Sven Ulreich,FC Bayern München,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,47.37,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,20.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7.6,Germany Bundesliga,per90,25/26
Karl Hein,SV Werder Bremen,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,41.5,75.45,9.0,40.91,0.0,0.0,0.0,0.5,0.0,0.5,100.0,0.5,70.0,0.0,13.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.36,0.5,2.0,0.0,0.5,0.5,1.5,1.5,1.0,3.5,2.0,0.0,0.0,0.0,7.6,Germany Bundesliga,per90,25/26
Dan Zagadou,VfB Stuttgart,1.29,90,0.0,0.15,0.43,2.57,0.0,0.0,0.0,0.0,1.29,0.0,0.05,0.43,91.29,78.86,86.38,1.71,22.22,0.0,0.0,0.0,9.0,0.0,0.43,100.0,0.43,112.29,0.43,13.29,0.0,0.43,4.71,0.0,2.14,1.29,2.14,0.43,7.29,2.14,0.0,0.0,3.0,46.67,7.29,80.95,0.86,5.14,2.14,0.0,0.0,0.0,0.43,0.0,,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,Germany Bundesliga,per90,25/26
Mick Schmetgens,SV Werder Bremen,5.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,100.0,90.0,90.0,0.0,0.0,2.5,50.0,5.0,2.5,0.0,0.0,0.0,0.0,130.0,0.0,12.5,0.0,0.0,5.0,0.0,2.5,0.0,2.5,0.0,12.5,5.0,0.0,0.0,2.5,100.0,5.0,66.67,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Germany Bundesliga,per90,25/26
Aleix García,Bayer 04 Leverkusen,1.11,90,0.1,0.08,0.17,1.01,0.03,0.5,10.0,0.0,0.2,0.27,0.22,1.72,102.07,94.81,92.88,5.92,75.21,1.28,30.89,4.14,22.84,0.03,0.13,28.57,0.47,114.62,0.17,11.37,0.27,0.64,4.57,0.07,0.87,0.64,0.77,0.37,1.04,0.17,0.0,0.2,1.61,53.93,0.34,50.0,0.61,1.72,0.27,0.2,0.0,0.0,0.0,0.0,,0.17,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,Germany Bundesliga,per90,25/26
Leo Scienza,1. FC Heidenheim,1.0,90,0.5,0.07,0.5,2.0,0.0,1.5,25.0,0.0,0.5,0.0,0.18,1.5,18.5,14.0,75.68,0.5,50.0,1.0,15.38,6.5,4.5,0.0,1.5,33.33,4.5,44.0,1.0,17.5,0.0,3.5,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,52.17,0.0,0.0,1.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,Germany Bundesliga,per90,25/26
Nadiem Amiri,1. FSV Mainz 05,1.12,90,0.52,0.45,0.99,2.37,0.17,0.69,21.82,0.0,1.38,0.09,0.33,2.71,47.84,38.89,81.28,2.76,48.85,1.94,32.61,5.94,15.67,0.0,1.08,51.02,2.11,70.11,1.12,17.87,0.65,1.12,4.74,0.13,1.33,0.73,0.95,0.9,0.39,0.13,0.0,0.0,3.53,50.0,0.52,52.17,0.56,4.0,0.86,0.26,0.0,0.0,0.04,0.0,,0.04,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,7.43,Germany Bundesliga,per90,25/26
Daniel Batz,1. FSV Mainz 05,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,31.62,20.19,63.86,7.71,40.7,0.0,0.0,0.0,2.38,0.05,0.0,0.0,0.0,41.76,0.0,11.76,0.0,0.05,9.57,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.05,0.0,0.05,25.0,0.38,80.0,0.14,0.24,0.0,0.1,0.0,0.0,0.0,3.33,0.43,0.19,1.29,0.0,0.05,0.95,0.52,0.43,0.33,2.57,0.76,0.0,0.0,0.0,7.42,Germany Bundesliga,per90,25/26
Ramy Bensebaini,Borussia Dortmund,1.24,90,0.29,0.18,0.41,1.0,0.0,0.06,29.41,0.12,0.65,0.12,0.11,0.59,68.75,60.1,87.41,2.59,40.37,0.18,25.0,0.71,13.36,0.0,0.24,57.14,0.41,87.06,0.12,10.83,0.18,0.94,4.71,0.06,1.65,0.77,1.06,0.24,5.0,0.47,0.06,0.12,2.83,53.93,2.3,57.35,0.35,4.12,1.82,0.35,0.0,0.0,0.0,0.0,,0.53,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,7.38,Germany Bundesliga,per90,25/26
Moritz Nicolas,Borussia M'gladbach,1.0,90,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.06,33.0,23.32,70.68,6.44,40.56,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,43.97,0.0,10.0,0.0,0.09,9.09,0.0,0.03,0.03,0.03,0.0,0.79,0.0,0.0,0.03,0.12,100.0,0.24,100.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.0,0.29,0.38,1.56,0.0,0.15,0.65,0.26,0.21,0.38,2.5,1.44,0.0,0.0,0.0,7.34,Germany Bundesliga,per90,25/26
David Raum,RB Leipzig,1.06,90,0.11,0.08,0.28,0.85,0.07,0.77,12.5,0.0,0.35,0.25,0.44,3.45,59.72,48.24,80.78,3.1,45.36,3.06,34.52,8.87,12.32,0.07,0.56,44.44,1.27,91.23,0.18,21.09,0.28,0.6,5.39,0.21,1.69,1.2,1.06,0.11,3.66,0.32,0.04,0.04,2.85,49.69,0.56,43.24,0.99,3.63,1.02,0.21,0.0,0.07,0.0,0.0,,0.28,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,7.33,Germany Bundesliga,per90,25/26
Alejandro Grimaldo,Bayer 04 Leverkusen,1.03,90,0.29,0.24,0.75,2.14,0.14,0.57,13.33,0.0,0.68,0.29,0.36,2.5,65.36,57.12,87.4,1.82,49.04,1.78,28.74,6.2,18.04,0.0,0.89,40.98,2.18,91.96,0.96,16.87,0.36,1.03,4.53,0.29,1.75,0.89,0.68,0.61,1.85,0.18,0.0,0.0,3.67,50.74,0.36,24.39,0.96,4.67,0.39,0.18,0.0,0.0,0.0,0.0,,0.18,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,7.31,Germany Bundesliga,per90,25/26
Luka Vušković,Hamburger SV,1.03,90,0.22,0.16,0.37,1.18,0.18,0.0,18.75,0.07,0.88,0.0,0.05,0.41,56.56,46.97,83.05,3.24,42.31,0.0,0.0,0.07,3.8,0.0,0.29,88.89,0.33,76.32,0.55,11.17,0.04,1.18,4.65,0.04,0.81,0.66,1.47,0.22,9.25,0.96,0.04,0.07,2.14,54.72,5.49,74.5,0.26,3.65,1.07,0.22,0.0,0.0,0.07,0.0,,0.18,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,7.28,Germany Bundesliga,per90,25/26
Luis Díaz,FC Bayern München,1.18,90,0.55,0.55,1.36,3.23,0.55,0.62,17.05,0.11,2.61,0.51,0.28,2.46,47.39,40.67,85.81,1.51,75.93,0.29,17.02,1.73,18.33,0.07,2.24,48.8,4.59,68.58,1.87,15.24,1.03,1.4,5.07,0.96,0.77,0.51,0.51,0.88,0.07,0.07,0.04,0.07,4.41,43.01,0.44,35.29,0.4,6.65,1.29,0.18,0.04,0.0,0.07,0.0,,0.15,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,Germany Bundesliga,per90,25/26
Janis Blaswich,Bayer 04 Leverkusen,1.06,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,24.0,17.81,74.19,3.0,32.63,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,34.84,0.0,6.48,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.1,0.0,0.0,0.0,0.39,100.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,3.97,0.37,0.29,0.87,0.0,0.0,0.58,0.68,0.48,0.68,2.9,1.06,0.0,0.0,0.0,7.25,Germany Bundesliga,per90,25/26
Angelo Stiller,VfB Stuttgart,1.11,90,0.07,0.1,0.26,0.56,0.13,0.33,11.76,0.0,0.36,0.16,0.24,1.83,76.32,67.25,88.12,2.65,47.37,0.82,23.58,3.47,18.26,0.03,0.46,58.33,0.79,92.13,0.62,13.88,0.56,1.44,5.24,0.0,1.6,0.79,0.98,0.16,1.57,0.23,0.0,0.0,3.5,62.94,1.08,46.48,0.56,3.31,0.59,0.03,0.0,0.0,0.0,0.0,,0.26,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.25,Germany Bundesliga,per90,25/26
Maximilian Wöber,SV Werder Bremen,5.14,90,0.0,,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.9,2.57,20.57,10.29,50.0,2.57,33.33,2.57,100.0,2.57,5.14,0.0,0.0,0.0,0.0,51.43,0.0,12.86,0.0,0.0,5.14,0.0,2.57,2.57,5.14,0.0,10.29,2.57,0.0,0.0,2.57,50.0,2.57,100.0,0.0,2.57,2.57,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,Germany Bundesliga,per90,25/26
Waldemar Anton,Borussia Dortmund,1.0,90,0.06,0.05,0.19,0.5,0.0,0.0,12.5,0.0,0.44,0.0,0.04,0.25,73.91,66.41,89.85,2.66,41.26,0.13,33.33,0.38,9.03,0.0,0.41,56.52,0.72,89.41,0.19,9.31,0.16,0.5,4.66,0.0,2.28,1.34,0.94,0.16,5.16,0.53,0.0,0.09,3.09,65.56,2.66,59.44,0.34,3.44,0.84,0.09,0.0,0.0,0.0,0.0,,0.44,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,Germany Bundesliga,per90,25/26
Jonathan Tah,FC Bayern München,1.25,90,0.09,0.03,0.22,0.36,0.04,0.04,25.0,0.04,0.31,0.04,0.08,0.22,84.35,81.24,96.31,1.91,66.15,0.0,0.0,0.04,10.05,0.0,0.13,60.0,0.22,96.76,0.18,4.09,0.04,0.27,4.0,0.0,1.07,0.8,1.16,0.04,5.51,0.93,0.0,0.04,1.47,48.53,1.91,70.49,0.31,2.36,1.16,0.31,0.0,0.0,0.0,0.0,,0.27,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,Germany Bundesliga,per90,25/26
Aarón Anselmino,Borussia Dortmund,1.47,90,0.24,0.02,0.24,0.24,0.0,0.0,100.0,0.24,0.24,0.0,0.03,0.0,52.09,45.49,87.32,0.49,28.57,0.0,0.0,0.24,7.09,0.0,0.24,50.0,0.49,67.74,0.0,8.56,0.24,0.73,5.63,0.0,2.2,2.2,1.22,0.0,3.67,0.49,0.0,0.24,3.18,52.0,2.2,60.0,1.22,4.4,1.47,0.0,0.0,0.0,0.0,0.0,,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,Germany Bundesliga,per90,25/26
Kim Min-jae,FC Bayern München,1.39,90,0.06,0.03,0.17,0.28,0.0,0.06,20.0,0.06,0.28,0.06,0.08,0.28,87.72,83.28,94.94,1.22,57.89,0.0,0.0,0.06,13.38,0.06,0.06,50.0,0.11,100.05,0.0,4.94,0.06,0.17,4.83,0.0,1.22,0.94,2.17,0.06,4.44,1.0,0.06,0.0,1.44,63.41,2.55,62.16,0.28,2.39,0.5,0.06,0.0,0.0,0.0,0.0,,0.28,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,Germany Bundesliga,per90,25/26
Carl Klaus,1. FC Union Berlin,1.09,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82,18.33,61.47,6.02,34.92,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,39.94,0.0,12.04,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.55,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.61,0.27,1.09,0.0,0.0,1.37,0.55,0.55,0.27,2.19,0.55,0.0,0.0,0.0,7.23,Germany Bundesliga,per90,25/26
Emre Can,Borussia Dortmund,1.3,90,0.43,0.36,0.58,0.72,0.0,0.0,60.0,0.0,0.58,0.0,0.06,0.0,65.22,56.23,86.22,3.48,48.98,0.0,0.0,0.29,8.99,0.0,0.43,60.0,0.72,83.77,0.29,10.72,0.14,1.45,5.94,0.0,1.74,1.16,2.32,0.0,5.22,1.01,0.0,0.0,3.62,52.08,2.61,54.55,1.45,5.51,1.45,0.43,0.0,0.0,0.0,0.0,,0.14,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,7.22,Germany Bundesliga,per90,25/26
Johan Manzambi,SC Freiburg,1.16,90,0.21,0.17,0.52,2.19,0.21,0.26,9.8,0.04,1.33,0.17,0.22,0.86,40.36,34.08,84.45,1.38,51.61,0.47,31.43,1.5,9.24,0.0,1.42,52.38,2.71,64.0,1.33,13.71,0.39,3.35,4.73,0.09,1.5,0.56,1.16,0.64,1.63,0.09,0.0,0.21,6.28,59.84,1.42,55.0,0.82,5.37,0.95,0.17,0.09,0.0,0.04,0.0,,0.09,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,Germany Bundesliga,per90,25/26
Willi Orbán,RB Leipzig,1.01,90,0.06,0.07,0.27,0.61,0.12,0.03,10.0,0.06,0.61,0.0,0.03,0.34,69.96,62.73,89.66,2.47,40.5,0.03,12.5,0.24,7.11,0.0,0.18,75.0,0.24,86.95,0.09,8.15,0.03,0.7,2.99,0.06,1.43,0.98,1.28,0.12,7.41,1.1,0.03,0.06,2.26,63.25,4.21,69.35,0.52,3.17,0.64,0.12,0.0,0.0,0.0,0.0,,0.31,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,Germany Bundesliga,per90,25/26
Loïc Badé,Bayer 04 Leverkusen,1.25,90,0.0,0.07,0.22,0.65,0.05,0.0,0.0,0.0,0.6,0.0,0.05,0.11,77.09,71.01,92.12,2.44,51.14,0.05,25.0,0.22,7.81,0.0,0.16,60.0,0.27,91.74,0.54,7.22,0.11,0.22,5.97,0.0,1.79,1.03,1.14,0.16,6.02,1.03,0.05,0.0,2.17,61.54,2.98,64.71,0.16,2.98,0.6,0.27,0.0,0.0,0.0,0.0,,0.27,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,Germany Bundesliga,per90,25/26
Kamil Grabara,VfL Wolfsburg,1.0,90,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.09,33.74,22.26,66.0,5.82,33.9,0.0,0.0,0.0,1.85,0.0,0.03,100.0,0.03,44.15,0.0,11.74,0.0,0.06,8.15,0.0,0.03,0.03,0.03,0.0,1.5,0.0,0.06,0.03,0.12,100.0,0.38,92.86,0.0,0.03,0.0,0.03,0.0,0.0,0.0,3.62,-0.01,0.06,2.03,0.09,0.41,0.62,0.47,0.47,0.68,2.44,1.12,0.0,0.0,0.0,7.21,Germany Bundesliga,per90,25/26
Maximilian Mittelstädt,VfB Stuttgart,1.31,90,0.25,0.18,0.66,1.27,0.04,0.41,19.35,0.0,0.66,0.16,0.25,1.52,54.86,47.28,86.17,2.13,48.15,1.44,28.0,5.13,12.75,0.04,0.57,63.64,0.9,81.43,0.57,13.41,0.21,1.07,4.8,0.08,2.75,1.85,1.52,0.21,2.91,0.37,0.0,0.04,4.39,66.88,1.48,60.0,0.82,3.16,0.45,0.16,0.0,0.04,0.0,0.0,,0.12,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,7.2,Germany Bundesliga,per90,25/26
Edmond Tapsoba,Bayer 04 Leverkusen,1.01,90,0.17,0.09,0.35,1.01,0.1,0.14,17.24,0.1,0.77,0.1,0.05,0.38,84.17,76.55,90.95,3.53,47.2,0.14,33.33,0.42,10.69,0.0,0.28,57.14,0.49,98.14,0.03,8.8,0.07,0.07,5.38,0.07,1.08,0.59,0.7,0.21,4.89,0.66,0.0,0.1,1.43,48.81,2.45,59.32,0.24,3.18,1.08,0.24,0.0,0.07,0.0,0.0,,0.21,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Germany Bundesliga,per90,25/26
Alexander Nübel,VfB Stuttgart,1.0,90,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.09,36.38,25.38,69.77,7.24,40.13,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,47.15,0.0,11.41,0.0,0.21,10.06,0.0,0.0,0.0,0.03,0.0,0.91,0.0,0.06,0.0,0.18,85.71,0.24,100.0,0.0,0.03,0.03,0.0,0.0,0.03,0.0,3.24,0.33,0.32,1.44,0.03,0.29,0.85,0.79,0.76,0.38,2.38,0.79,0.0,0.0,0.0,7.19,Germany Bundesliga,per90,25/26
Jonas Urbig,FC Bayern München,1.14,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,35.19,29.35,83.41,6.0,51.75,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,45.57,0.0,6.16,0.0,0.16,10.05,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.08,0.0,0.16,66.67,0.16,66.67,0.08,0.16,0.0,0.0,0.0,0.0,0.0,2.59,0.37,0.41,1.22,0.0,0.16,0.57,1.62,1.62,0.16,1.54,0.97,0.08,0.0,0.0,7.19,Germany Bundesliga,per90,25/26
Can Uzun,Eintracht Frankfurt,1.61,90,0.61,0.3,1.46,3.15,0.08,0.31,19.51,0.0,1.54,0.31,0.23,1.54,45.54,37.17,81.62,1.92,58.14,0.38,20.83,1.84,15.51,0.0,1.23,40.0,3.07,66.35,1.92,16.66,0.92,2.0,4.3,0.0,1.15,0.69,0.15,0.84,0.38,0.15,0.0,0.0,4.38,44.88,0.46,54.55,0.69,5.76,1.15,0.23,0.0,0.0,0.0,0.0,,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,7.19,Germany Bundesliga,per90,25/26
Deniz Undav,VfB Stuttgart,1.16,90,0.76,0.66,1.84,4.89,0.76,0.32,15.57,0.04,3.64,0.24,0.16,1.64,25.03,18.18,72.64,0.68,54.84,0.04,6.25,0.64,8.93,0.12,0.36,50.0,0.72,40.85,1.16,11.9,0.92,0.92,2.16,1.0,0.72,0.56,0.16,1.28,0.28,0.08,0.0,0.0,1.96,37.12,1.44,37.5,0.56,5.73,1.28,0.2,0.0,0.04,0.0,0.0,,0.12,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,7.19,Germany Bundesliga,per90,25/26
Aleksandar Pavlović,FC Bayern München,1.48,90,0.18,0.1,0.31,0.62,0.0,0.18,30.0,0.0,0.25,0.06,0.14,1.29,98.32,92.96,94.55,4.32,78.65,0.18,20.0,0.92,25.71,0.0,0.25,50.0,0.49,110.71,0.31,8.2,0.37,0.62,4.87,0.0,1.6,0.86,0.86,0.12,1.05,0.49,0.0,0.0,2.47,51.95,0.68,36.67,0.55,3.45,1.17,0.12,0.0,0.0,0.0,0.0,,0.06,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,Germany Bundesliga,per90,25/26
Daniel Fernandes,Hamburger SV,1.0,90,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,50.3,37.3,74.16,8.09,38.75,0.0,0.0,0.0,1.36,0.0,0.03,100.0,0.03,58.15,0.0,13.12,0.03,0.12,8.06,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.03,0.12,0.12,100.0,0.15,83.33,0.0,0.03,0.0,0.09,0.0,0.0,0.0,3.24,0.07,0.18,1.61,0.06,0.3,0.33,0.55,0.52,0.52,2.15,1.09,0.0,0.0,0.0,7.18,Germany Bundesliga,per90,25/26
