player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season
Adrián,Real Betis,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,81.25,5.0,45.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.22,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,8.1,Spain La Liga,per90,25/26
Lamine Yamal,FC Barcelona,1.11,90,0.63,0.51,1.47,4.64,0.28,1.03,13.68,0.0,2.98,0.44,0.4,2.9,53.53,43.41,81.1,1.27,47.06,0.91,28.05,3.25,22.58,0.04,5.28,54.73,9.64,84.84,1.59,22.58,0.75,2.06,3.93,0.56,1.39,0.83,0.4,1.27,0.12,0.0,0.0,0.0,8.73,53.79,0.0,0.0,0.44,7.7,1.11,0.04,0.0,0.0,0.08,0.0,,0.24,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,7.93,Spain La Liga,per90,25/26
Angel Fortuno,Espanyol,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,91.3,8.0,80.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.26,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.9,Spain La Liga,per90,25/26
Pablo Cuñat,Levante UD,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,14.5,50.88,7.5,35.71,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,45.0,0.0,14.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-0.13,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2.5,3.0,2.0,0.0,0.0,0.0,7.75,Spain La Liga,per90,25/26
Dani Cárdenas,Rayo Vallecano,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,21.25,69.11,7.5,44.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.5,0.0,10.25,0.0,0.0,6.75,0.0,0.25,0.25,0.0,0.0,2.5,0.0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.81,0.25,1.75,0.25,0.5,0.0,0.75,0.75,1.5,2.75,2.25,0.0,0.0,0.0,7.75,Spain La Liga,per90,25/26
Unai Marrero,Real Sociedad,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,55.26,11.0,39.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,17.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.76,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,7.7,Spain La Liga,per90,25/26
Álvaro Cortés,FC Barcelona,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,92.0,87.0,94.57,5.0,62.5,0.0,0.0,0.0,9.0,0.0,1.0,100.0,1.0,109.0,1.0,7.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,75.0,4.0,44.44,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,Spain La Liga,per90,25/26
Aitor Fernández,Osasuna,1.32,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,20.51,60.78,10.59,44.44,0.0,0.0,0.0,0.66,0.0,0.66,100.0,0.66,46.99,0.0,13.24,0.0,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,100.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,5.96,0.69,0.0,1.99,0.0,0.66,1.32,0.66,0.66,0.0,3.97,1.99,0.0,0.0,0.0,7.6,Spain La Liga,per90,25/26
Kylian Mbappé,Real Madrid,1.07,90,0.86,0.83,2.18,5.05,0.73,0.28,17.12,0.0,3.56,0.17,0.21,2.25,34.49,29.83,86.47,1.18,80.95,0.21,22.22,0.93,17.42,0.0,2.7,52.35,5.15,53.26,1.42,11.92,0.73,1.24,1.52,1.35,0.14,0.03,0.07,1.24,0.0,0.0,0.0,0.0,4.08,47.77,0.24,70.0,0.28,4.56,0.45,0.14,0.0,0.0,0.14,0.0,,0.28,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.28,7.56,Spain La Liga,per90,25/26
Pedri,FC Barcelona,1.24,90,0.09,0.07,0.43,0.9,0.17,0.34,9.52,0.0,0.43,0.38,0.23,2.73,87.78,80.39,91.58,4.02,68.61,0.21,38.46,0.56,28.36,0.04,1.62,67.86,2.39,105.21,1.24,11.4,0.77,1.84,6.96,0.04,2.14,1.24,1.03,0.21,0.98,0.09,0.0,0.04,5.6,59.82,0.43,83.33,1.37,3.84,0.38,0.0,0.04,0.0,0.0,0.0,,0.17,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,Spain La Liga,per90,25/26
Raphinha,FC Barcelona,1.43,90,0.84,0.67,1.56,4.21,0.39,0.71,20.0,0.06,2.53,0.19,0.38,2.79,41.43,33.65,81.22,1.75,57.45,1.23,25.68,4.8,16.15,0.13,1.36,51.22,2.66,63.54,0.84,16.08,0.84,0.65,3.05,0.26,0.97,0.39,0.32,1.04,0.71,0.06,0.0,0.0,2.98,45.1,0.19,42.86,0.91,3.89,0.65,0.32,0.0,0.0,0.06,0.0,,0.19,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,7.51,Spain La Liga,per90,25/26
Vinícius Júnior,Real Madrid,1.15,90,0.51,0.43,1.47,3.22,0.41,0.22,15.84,0.0,2.36,0.16,0.18,2.23,35.97,29.92,83.17,1.21,64.41,0.29,14.75,1.94,17.68,0.0,2.77,44.62,6.21,59.61,1.4,16.28,0.73,2.58,2.8,0.41,0.92,0.48,0.06,0.83,0.03,0.0,0.0,0.03,6.28,49.62,0.0,0.0,0.41,6.56,1.21,0.25,0.0,0.0,0.13,0.0,,0.13,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,7.5,Spain La Liga,per90,25/26
Iker Luque,Atlético Madrid,3.33,90,3.33,1.33,6.67,10.0,3.33,0.0,33.33,0.0,3.33,0.0,0.1,0.0,23.33,20.0,85.71,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,46.67,3.33,13.33,3.33,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,25.0,3.33,50.0,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,Spain La Liga,per90,25/26
Matías Dituro,Elche,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,53.64,40.45,75.42,12.45,49.91,0.0,0.0,0.0,2.64,0.05,0.0,0.0,0.0,63.64,0.0,13.45,0.0,0.32,10.41,0.0,0.0,0.0,0.05,0.0,1.05,0.0,0.09,0.14,0.27,54.55,0.55,100.0,0.23,0.23,0.0,0.05,0.0,0.0,0.0,2.91,-0.04,0.18,1.32,0.0,0.23,1.05,0.95,0.77,0.45,1.91,0.95,0.0,0.0,0.0,7.36,Spain La Liga,per90,25/26
Joan García,FC Barcelona,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53,25.6,89.72,2.93,51.16,0.0,0.0,0.0,0.13,0.0,0.03,100.0,0.03,39.97,0.03,3.1,0.0,0.13,9.23,0.0,0.2,0.13,0.07,0.0,1.33,0.0,0.03,0.0,0.37,91.67,0.23,100.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,2.47,0.34,0.5,0.7,0.0,0.1,0.67,1.73,1.73,0.2,2.0,0.43,0.0,0.0,0.0,7.34,Spain La Liga,per90,25/26
Federico Valverde,Real Madrid,1.08,90,0.16,0.09,0.72,1.67,0.03,0.26,9.8,0.0,0.39,0.26,0.16,1.41,62.4,56.24,90.13,2.23,60.18,0.23,23.33,0.98,18.91,0.0,0.75,63.89,1.18,76.1,0.26,8.62,0.39,0.46,4.65,0.03,1.34,0.82,0.79,0.33,1.67,0.26,0.03,0.03,2.56,60.94,0.72,62.86,0.36,2.06,0.59,0.1,0.03,0.0,0.0,0.0,,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,Spain La Liga,per90,25/26
Abdessamad Ezzalzouli,Real Betis,1.16,90,0.4,0.37,1.04,2.91,0.32,0.44,13.7,0.0,1.92,0.32,0.14,1.28,31.85,25.26,79.32,0.56,60.87,0.36,16.07,2.24,10.54,0.0,1.56,45.35,3.43,56.31,1.76,15.57,1.0,2.83,4.79,0.16,2.12,1.28,0.64,0.8,0.56,0.04,0.0,0.04,6.51,54.15,1.24,41.89,1.0,7.22,1.12,0.12,0.0,0.0,0.04,0.0,,0.12,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,Spain La Liga,per90,25/26
Dean Huijsen,Real Madrid,1.24,90,0.09,0.1,0.22,0.88,0.09,0.04,10.0,0.04,0.71,0.09,0.05,0.44,73.39,65.92,89.83,5.04,64.77,0.0,0.0,0.04,11.18,0.0,0.09,100.0,0.09,86.33,0.09,7.95,0.04,0.57,3.27,0.04,1.37,0.75,0.84,0.18,5.7,0.75,0.0,0.13,2.03,63.89,2.21,60.24,0.27,2.61,0.93,0.31,0.04,0.04,0.0,0.0,,0.31,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,Spain La Liga,per90,25/26
Éder Militão,Real Madrid,1.26,90,0.16,0.14,0.71,1.66,0.08,0.16,9.52,0.08,1.34,0.08,0.06,0.63,60.5,54.98,90.87,3.39,53.09,0.0,0.0,0.08,6.86,0.0,0.24,50.0,0.47,74.86,0.08,6.7,0.24,1.03,4.42,0.0,1.81,1.26,0.87,0.24,4.1,0.95,0.0,0.08,3.08,66.1,2.05,55.32,0.24,3.23,1.18,0.16,0.0,0.0,0.0,0.0,,0.32,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,Spain La Liga,per90,25/26
Frenkie de Jong,FC Barcelona,1.37,90,0.05,0.06,0.11,0.38,0.0,0.49,14.29,0.0,0.33,0.27,0.2,1.92,82.58,77.79,94.21,2.47,81.82,0.22,66.67,0.33,25.73,0.0,0.27,71.43,0.38,93.24,0.66,6.71,0.33,1.48,4.73,0.11,2.47,0.99,0.93,0.11,0.82,0.22,0.0,0.0,4.23,69.37,0.44,50.0,0.55,2.31,0.55,0.22,0.05,0.0,0.0,0.0,,0.27,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,Spain La Liga,per90,25/26
Jude Bellingham,Real Madrid,1.31,90,0.28,0.34,1.22,2.39,0.38,0.19,11.76,0.05,1.55,0.19,0.1,1.69,55.26,49.3,89.21,3.24,79.31,0.19,25.0,0.75,17.14,0.0,1.74,55.22,3.15,76.29,1.55,11.74,0.94,2.58,4.93,0.19,2.39,1.6,0.66,0.89,0.85,0.09,0.0,0.0,6.67,57.72,1.64,57.38,0.61,6.1,1.55,0.14,0.0,0.0,0.0,0.0,,0.33,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,Spain La Liga,per90,25/26
Azzedine Ounahi,Girona FC,1.22,90,0.25,0.17,0.97,2.6,0.0,0.56,9.8,0.0,1.17,0.1,0.23,1.83,46.22,39.65,85.78,1.33,56.52,0.56,26.83,2.09,18.96,0.05,3.52,51.88,6.78,73.39,2.04,17.79,0.61,3.21,4.08,0.05,1.17,0.71,0.82,0.82,0.46,0.05,0.0,0.0,7.8,51.34,0.31,50.0,1.17,7.7,0.92,0.36,0.0,0.0,0.05,0.0,,0.05,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,7.24,Spain La Liga,per90,25/26
Mathew Ryan,Levante UD,1.0,90,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,31.69,22.47,70.9,7.69,46.17,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,43.31,0.0,9.39,0.0,0.03,8.36,0.0,0.06,0.03,0.03,0.03,1.19,0.0,0.0,0.03,0.11,80.0,0.47,94.44,0.03,0.06,0.0,0.11,0.0,0.0,0.0,3.5,0.02,0.25,1.56,0.03,0.11,1.11,0.67,0.67,0.39,2.42,1.03,0.03,0.0,0.0,7.24,Spain La Liga,per90,25/26
Nicolas Pépé,Villarreal,1.35,90,0.3,0.31,0.94,2.37,0.26,0.49,12.7,0.0,1.77,0.3,0.24,2.14,33.09,27.27,82.41,0.68,51.43,0.9,33.33,2.7,12.55,0.11,2.22,47.97,4.62,55.59,1.62,14.87,0.68,1.62,4.13,0.53,1.16,0.79,0.6,0.75,0.9,0.04,0.0,0.0,4.96,46.81,0.68,41.86,0.83,6.57,0.86,0.15,0.0,0.0,0.11,0.0,,0.11,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,7.24,Spain La Liga,per90,25/26
Aarón Escandell,Real Oviedo,1.0,90,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.06,34.5,22.81,66.1,8.31,42.23,0.0,0.0,0.0,1.31,0.0,0.06,100.0,0.06,44.86,0.0,12.0,0.0,0.22,8.31,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.06,0.06,0.25,100.0,0.14,100.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,4.11,0.17,0.28,1.56,0.06,0.19,0.56,0.97,0.89,0.39,2.72,1.33,0.0,0.0,0.0,7.24,Spain La Liga,per90,25/26
Aurélien Tchouaméni,Real Madrid,1.13,90,0.03,0.09,0.24,1.54,0.14,0.14,2.22,0.0,0.79,0.0,0.1,0.86,65.66,60.1,91.53,2.27,61.68,0.03,14.29,0.24,14.69,0.0,0.1,30.0,0.34,78.67,0.17,7.0,0.34,0.93,4.94,0.0,2.33,1.41,1.61,0.51,1.89,0.45,0.0,0.07,3.36,63.23,2.47,75.79,0.55,2.75,1.06,0.27,0.0,0.0,0.0,0.0,,0.27,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,Spain La Liga,per90,25/26
Guido Rodríguez,Valencia,1.1,90,0.28,0.07,0.34,1.03,0.0,0.07,26.67,0.07,0.76,0.0,0.06,0.48,48.65,42.32,86.99,1.93,51.85,0.07,50.0,0.14,10.11,0.0,0.69,52.63,1.31,65.16,1.17,9.22,0.55,1.93,5.5,0.0,2.82,1.86,0.69,0.14,2.75,0.48,0.0,0.14,5.44,55.24,1.31,54.29,1.38,5.5,1.44,0.28,0.0,0.07,0.0,0.0,,0.21,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,Spain La Liga,per90,25/26
David Soria,Getafe,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,29.53,13.26,44.92,10.24,38.75,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,36.37,0.0,16.66,0.0,0.08,8.26,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.05,100.0,0.08,75.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,3.11,0.19,0.32,1.0,0.05,0.11,0.26,0.66,0.66,0.32,2.16,0.87,0.05,0.0,0.0,7.21,Spain La Liga,per90,25/26
Christantus Uche,Getafe,1.0,90,0.33,0.47,0.33,2.0,0.33,0.33,16.67,0.0,1.67,0.33,0.17,1.33,14.33,9.0,62.79,0.33,25.0,0.33,100.0,0.33,6.0,0.0,2.0,40.0,5.0,40.67,2.67,18.33,0.0,2.67,2.33,0.33,0.67,0.67,0.0,0.67,0.67,0.0,0.0,0.0,5.0,35.71,3.0,56.25,0.0,11.33,3.33,0.33,0.0,0.0,0.0,0.0,,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Spain La Liga,per90,25/26
Dodi Lukebakio,Sevilla,1.0,90,0.5,0.04,0.5,1.0,0.0,0.5,50.0,0.0,0.5,0.0,0.43,4.5,36.0,31.0,86.11,2.5,71.43,2.5,50.0,5.0,12.5,0.0,0.5,33.33,1.5,54.5,1.0,15.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,36.36,0.0,0.0,0.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Spain La Liga,per90,25/26
Iñaki Peña,Elche,1.0,90,0.0,,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.19,55.56,41.13,74.02,7.38,34.81,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,65.75,0.0,14.75,0.0,0.06,9.44,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.06,0.06,0.0,0.0,0.19,100.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,3.44,0.19,0.25,1.75,0.0,0.13,0.5,1.06,1.0,0.13,2.56,0.88,0.06,0.0,0.0,7.19,Spain La Liga,per90,25/26
Antony,Real Betis,1.17,90,0.29,0.32,1.24,3.29,0.48,0.37,8.89,0.0,1.76,0.22,0.22,2.05,43.77,35.87,81.94,0.73,54.05,0.62,25.76,2.42,16.03,0.0,0.99,46.55,2.12,62.11,0.84,13.69,0.66,1.61,4.5,0.07,1.43,0.84,0.88,0.84,0.62,0.04,0.0,0.04,4.03,53.66,0.26,33.33,0.88,3.99,0.73,0.22,0.04,0.0,0.0,0.0,,0.07,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,Spain La Liga,per90,25/26
Pau Cubarsí,FC Barcelona,1.03,90,0.03,0.02,0.07,0.33,0.0,0.03,10.0,0.03,0.27,0.0,0.02,0.17,91.99,87.34,94.94,2.36,57.72,0.0,0.0,0.0,8.21,0.0,0.03,100.0,0.03,102.5,0.13,5.08,0.0,0.3,3.46,0.0,1.4,0.9,1.0,0.1,4.89,0.4,0.0,0.07,1.73,57.14,2.16,62.5,0.43,2.59,0.83,0.1,0.0,0.0,0.0,0.0,,0.37,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,Spain La Liga,per90,25/26
Arda Güler,Real Madrid,1.47,90,0.18,0.2,0.84,2.18,0.13,0.62,8.16,0.04,1.02,0.4,0.32,3.11,59.75,54.2,90.71,3.24,73.0,1.73,30.0,5.77,23.01,0.0,1.2,62.79,1.91,79.61,0.71,12.97,0.49,1.42,4.49,0.13,2.04,1.29,0.4,0.62,0.4,0.09,0.04,0.04,4.66,58.99,0.18,30.77,0.93,3.64,0.93,0.04,0.0,0.04,0.0,0.0,,0.09,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,Spain La Liga,per90,25/26
Aleix Febas,Elche,1.02,90,0.06,0.06,0.23,0.65,0.03,0.09,8.7,0.0,0.43,0.06,0.09,0.77,55.66,49.83,89.53,1.28,65.22,0.09,12.0,0.71,16.89,0.0,1.48,57.78,2.56,72.86,1.34,11.14,0.57,3.33,4.95,0.03,2.19,1.34,0.77,0.26,0.63,0.11,0.0,0.06,6.96,62.98,0.17,27.27,0.8,4.55,0.97,0.28,0.0,0.03,0.0,0.0,,0.2,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,Spain La Liga,per90,25/26
Juan Foyth,Villarreal,1.25,90,0.0,0.01,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.0,54.33,48.75,89.73,2.98,52.54,0.1,100.0,0.1,4.33,0.0,0.29,75.0,0.38,66.54,0.1,6.06,0.1,0.1,4.42,0.0,1.92,1.25,1.54,0.1,5.38,0.96,0.0,0.19,2.31,68.57,0.87,56.25,0.1,1.73,0.77,0.19,0.0,0.0,0.0,0.0,,0.29,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,Spain La Liga,per90,25/26
Marko Dmitrović,Espanyol,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,26.7,14.43,54.05,5.78,32.13,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,37.19,0.0,12.57,0.0,0.14,9.24,0.0,0.08,0.05,0.0,0.0,0.89,0.0,0.03,0.05,0.19,77.78,0.22,100.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,3.59,0.06,0.27,1.46,0.0,0.14,1.22,0.73,0.7,0.46,2.41,1.16,0.0,0.0,0.0,7.13,Spain La Liga,per90,25/26
Gerard Moreno,Villarreal,1.47,90,0.67,0.42,1.07,2.6,0.2,0.27,25.64,0.13,2.13,0.0,0.15,1.53,37.87,30.0,79.23,2.47,67.27,0.13,18.18,0.73,11.13,0.0,1.13,54.84,2.07,52.93,1.2,13.07,0.4,1.07,2.73,0.4,1.0,0.53,0.27,0.8,1.13,0.07,0.0,0.0,3.2,44.44,1.27,47.5,1.2,5.4,0.93,0.0,0.0,0.0,0.07,0.0,,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.13,Spain La Liga,per90,25/26
Marc Pubill,Atlético Madrid,1.24,90,0.07,0.06,0.26,0.72,0.0,0.07,9.09,0.07,0.59,0.07,0.04,0.2,59.52,52.42,88.07,1.56,38.1,0.13,25.0,0.52,5.14,0.0,0.26,80.0,0.33,76.45,0.33,9.25,0.0,0.91,3.91,0.07,1.63,0.98,1.3,0.07,5.54,0.98,0.0,0.13,2.8,64.18,3.84,77.63,0.2,2.67,1.04,0.13,0.0,0.0,0.0,0.0,,0.33,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,Spain La Liga,per90,25/26
João Cancelo,FC Barcelona,1.5,90,0.19,0.05,0.37,1.22,0.0,0.56,15.38,0.0,0.37,0.19,0.19,1.4,51.08,44.53,87.18,1.4,55.56,0.94,32.26,2.9,12.63,0.0,2.34,54.35,4.3,75.41,0.56,13.47,0.37,1.31,5.33,0.37,2.53,1.87,0.94,0.47,1.59,0.19,0.0,0.28,6.17,55.46,0.65,53.85,1.4,5.52,1.03,0.09,0.0,0.0,0.09,0.0,,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,Spain La Liga,per90,25/26
Pablo Fornals,Real Betis,1.16,90,0.28,0.12,0.6,1.38,0.06,0.31,20.45,0.03,0.63,0.19,0.19,2.73,56.48,48.97,86.71,2.89,66.67,1.1,25.0,4.4,16.65,0.06,0.79,54.35,1.45,73.82,0.97,14.04,0.88,0.82,4.99,0.41,1.23,0.82,1.07,0.47,0.63,0.09,0.0,0.0,2.8,42.58,0.47,27.78,1.19,4.99,1.01,0.06,0.0,0.0,0.0,0.0,,0.13,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,Spain La Liga,per90,25/26
Eric García,FC Barcelona,1.12,90,0.03,0.1,0.23,0.82,0.1,0.1,4.0,0.0,0.59,0.07,0.08,1.02,77.44,71.37,92.17,2.31,55.12,0.03,7.14,0.46,16.19,0.0,0.07,25.0,0.26,93.0,0.36,8.01,0.33,0.79,3.73,0.03,2.44,1.38,1.58,0.26,2.57,0.23,0.0,0.03,3.26,58.58,1.45,54.32,0.76,3.53,1.09,0.2,0.0,0.03,0.0,0.0,,0.36,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,Spain La Liga,per90,25/26
Yéremy Pino,Villarreal,1.13,90,0.0,0.09,0.56,1.13,0.0,1.13,0.0,0.0,1.13,0.56,0.55,3.94,49.5,41.06,82.95,0.56,33.33,2.25,33.33,6.75,23.63,0.56,0.0,0.0,1.69,69.19,0.0,18.56,1.13,0.0,2.25,0.0,1.13,0.56,1.13,0.0,1.13,0.56,0.0,0.0,1.13,25.0,0.0,0.0,1.13,4.5,1.13,0.0,0.0,0.0,0.0,0.0,,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,Spain La Liga,per90,25/26
Alassane Diatta,Villarreal,3.75,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,78.75,67.5,85.71,3.75,50.0,0.0,0.0,0.0,11.25,0.0,3.75,100.0,3.75,112.5,0.0,18.75,0.0,0.0,7.5,0.0,3.75,0.0,0.0,0.0,11.25,0.0,0.0,0.0,7.5,100.0,3.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,Spain La Liga,per90,25/26
